pos;artist_name;playlist_index;artist_uri;album_uri;duration_ms_x;album_name;track_uri;track_name;Unnamed: 0;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;track_href;analysis_url;duration_ms_y;time_signature;chunk_x;genero;chunk_y;Unnamed: 3;loudness_mW
90;Sugar Ray;1;spotify:artist:4uN3DsfENc7dp0OLO0FEIb;spotify:album:3jMUfZpBUTZOl91khbj4ic;244640;Floored;spotify:track:3uPfVXcjnpOjyzI3jb3js4;Fly;32;0.835;0.648;1;-8.15;1;0.0488;0.0202;0.225;0.308;0.674;99.701;audio_features;3uPfVXcjnpOjyzI3jb3js4;https://api.spotify.com/v1/tracks/3uPfVXcjnpOjyzI3jb3js4;https://api.spotify.com/v1/audio-analysis/3uPfVXcjnpOjyzI3jb3js4;244640;4;9;['alternative metal', 'funk metal', 'pop rock', 'post-grunge'];6.0;;0.153108746168203
91;Third Eye Blind;1;spotify:artist:6TcnmlCSxihzWOQJ8k0rNS;spotify:album:2gToC0XAblE9h3UZD6aAaQ;268360;Third Eye Blind;spotify:track:42et6fnHCw1HIPSrdPprMl;Semi-Charmed Life;33;0.64;0.864;7;-6.576;1;0.0314;0.00832;0.0;0.123;0.701;102.026;audio_features;42et6fnHCw1HIPSrdPprMl;https://api.spotify.com/v1/tracks/42et6fnHCw1HIPSrdPprMl;https://api.spotify.com/v1/audio-analysis/42et6fnHCw1HIPSrdPprMl;268360;4;9;['alternative metal', 'alternative rock', 'pop rock', 'post-grunge'];6.0;;0.2199885109049249
92;Third Eye Blind;1;spotify:artist:6TcnmlCSxihzWOQJ8k0rNS;spotify:album:2gToC0XAblE9h3UZD6aAaQ;272973;Third Eye Blind;spotify:track:3354J49VpkbZJho7Ztdzpw;Jumper - 1998 Edit;34;0.599;0.543;0;-9.226;1;0.0302;0.0129;0.00204;0.291;0.624;91.105;audio_features;3354J49VpkbZJho7Ztdzpw;https://api.spotify.com/v1/tracks/3354J49VpkbZJho7Ztdzpw;https://api.spotify.com/v1/audio-analysis/3354J49VpkbZJho7Ztdzpw;272973;4;9;['alternative metal', 'alternative rock', 'pop rock', 'post-grunge'];6.0;;0.11950883147362719
93;Third Eye Blind;1;spotify:artist:6TcnmlCSxihzWOQJ8k0rNS;spotify:album:2gToC0XAblE9h3UZD6aAaQ;253413;Third Eye Blind;spotify:track:3Uvx1TO0Kg5HgGPk58lHXv;How's It Going To Be;35;0.561;0.593;5;-9.362;1;0.0264;0.00327;0.00144;0.0967;0.574;80.282;audio_features;3Uvx1TO0Kg5HgGPk58lHXv;https://api.spotify.com/v1/tracks/3Uvx1TO0Kg5HgGPk58lHXv;https://api.spotify.com/v1/audio-analysis/3Uvx1TO0Kg5HgGPk58lHXv;253413;4;9;['alternative metal', 'alternative rock', 'pop rock', 'post-grunge'];6.0;;0.11582438423173794
94;Tonic;1;spotify:artist:6qXwLwTLdA44HYsA26vaNU;spotify:album:6IQxEwIABLLej0bEYdrB0V;261533;Lemon Parade;spotify:track:4KoNBTm9a55KgLMtEaf3n6;If You Could Only See;36;0.433;0.946;10;-5.138;0;0.0398;0.00264;0.0;0.198;0.578;95.169;audio_features;4KoNBTm9a55KgLMtEaf3n6;https://api.spotify.com/v1/tracks/4KoNBTm9a55KgLMtEaf3n6;https://api.spotify.com/v1/audio-analysis/4KoNBTm9a55KgLMtEaf3n6;261520;4;9;['pop rock', 'post-grunge'];6.0;;0.3063373844696428
95;Train;1;spotify:artist:3FUY2gzHeIiaesXtOAdB7A;spotify:album:01aoYWjhjshlHf5vJNYb03;239933;Train;spotify:track:4ocbH5ZJqajZIpUrqRUoue;Meet Virginia;37;0.675;0.553;7;-7.775;1;0.0486;0.0863;7.58e-06;0.118;0.594;90.02;audio_features;4ocbH5ZJqajZIpUrqRUoue;https://api.spotify.com/v1/tracks/4ocbH5ZJqajZIpUrqRUoue;https://api.spotify.com/v1/audio-analysis/4ocbH5ZJqajZIpUrqRUoue;239933;4;9;['dance pop', 'neo mellow', 'pop', 'pop rock'];3.0;;0.16691678072110572
96;Vertical Horizon;1;spotify:artist:6Hizgjo92FnMp8wGaRUNTn;spotify:album:4YLvPRA05HFduTusoq4Sne;218760;Everything You Want;spotify:track:4SKlwyLMGQdzul5S5TvCh5;You're a God;38;0.65;0.851;5;-6.519;0;0.0303;0.00117;3.39e-05;0.0937;0.294;96.651;audio_features;4SKlwyLMGQdzul5S5TvCh5;https://api.spotify.com/v1/tracks/4SKlwyLMGQdzul5S5TvCh5;https://api.spotify.com/v1/audio-analysis/4SKlwyLMGQdzul5S5TvCh5;218760;4;9;['neo mellow', 'pop rock', 'post-grunge'];6.0;;0.22289483245050598
97;Vertical Horizon;1;spotify:artist:6Hizgjo92FnMp8wGaRUNTn;spotify:album:4YLvPRA05HFduTusoq4Sne;257066;Everything You Want;spotify:track:1X0Xqb78bHxwTB0CgOlpR5;Everything You Want;39;0.637;0.759;3;-6.389;0;0.0305;0.0504;0.0;0.0642;0.741;93.898;audio_features;1X0Xqb78bHxwTB0CgOlpR5;https://api.spotify.com/v1/tracks/1X0Xqb78bHxwTB0CgOlpR5;https://api.spotify.com/v1/audio-analysis/1X0Xqb78bHxwTB0CgOlpR5;257067;4;9;['neo mellow', 'pop rock', 'post-grunge'];6.0;;0.2296677416751609
98;The Verve;1;spotify:artist:2cGwlqi3k18jFpUyTrsR84;spotify:album:5aY2ZGwROKS4QU5QDW3SqD;357266;Urban Hymns;spotify:track:3Z9PJ6xiEGmcqo2hESEB5n;Bitter Sweet Symphony;91;0.362;0.911;9;-5.966;1;0.049;0.0336;0.0;0.466;0.498;171.112;audio_features;3Z9PJ6xiEGmcqo2hESEB5n;https://api.spotify.com/v1/tracks/3Z9PJ6xiEGmcqo2hESEB5n;https://api.spotify.com/v1/audio-analysis/3Z9PJ6xiEGmcqo2hESEB5n;357267;4;3;['britpop', 'permanent wave', 'rock', 'shoegaze'];2.0;;0.2531628639126948
98;The Verve;1;spotify:artist:2cGwlqi3k18jFpUyTrsR84;spotify:album:5aY2ZGwROKS4QU5QDW3SqD;357266;Urban Hymns;spotify:track:3Z9PJ6xiEGmcqo2hESEB5n;Bitter Sweet Symphony;59;0.362;0.911;9;-5.966;1;0.049;0.0336;0.0;0.466;0.498;171.112;audio_features;3Z9PJ6xiEGmcqo2hESEB5n;https://api.spotify.com/v1/tracks/3Z9PJ6xiEGmcqo2hESEB5n;https://api.spotify.com/v1/audio-analysis/3Z9PJ6xiEGmcqo2hESEB5n;357267;4;7;['britpop', 'permanent wave', 'rock', 'shoegaze'];2.0;;0.2531628639126948
98;The Verve;1;spotify:artist:2cGwlqi3k18jFpUyTrsR84;spotify:album:5aY2ZGwROKS4QU5QDW3SqD;357266;Urban Hymns;spotify:track:3Z9PJ6xiEGmcqo2hESEB5n;Bitter Sweet Symphony;40;0.362;0.911;9;-5.966;1;0.049;0.0336;0.0;0.466;0.498;171.112;audio_features;3Z9PJ6xiEGmcqo2hESEB5n;https://api.spotify.com/v1/tracks/3Z9PJ6xiEGmcqo2hESEB5n;https://api.spotify.com/v1/audio-analysis/3Z9PJ6xiEGmcqo2hESEB5n;357267;4;9;['britpop', 'permanent wave', 'rock', 'shoegaze'];2.0;;0.2531628639126948
99;The Wallflowers;1;spotify:artist:0jJNGWrpjGIHUdTTJiIYeB;spotify:album:2BOlaNQt6WJ1HO5pQcKHGh;312587;Bringing Down The Horse;spotify:track:0z1b34WikhOH9ZxU8QDWcv;One Headlight;41;0.701;0.539;2;-8.968;1;0.0277;0.000655;0.005;0.0589;0.752;107.531;audio_features;0z1b34WikhOH9ZxU8QDWcv;https://api.spotify.com/v1/tracks/0z1b34WikhOH9ZxU8QDWcv;https://api.spotify.com/v1/audio-analysis/0z1b34WikhOH9ZxU8QDWcv;312627;4;9;['pop rock', 'post-grunge'];6.0;;0.12682357755555887
100;Better Than Ezra;1;spotify:artist:4UuoJfJ9UybJft7a8E6UHX;spotify:album:7aVHqEFKpPIKmrniwwViom;277493;Friction Baby;spotify:track:7GuLQiPvQbfzP0kqcvgIQQ;Desperately Wanting;42;0.494;0.913;0;-5.289;1;0.0378;0.000165;0.00898;0.247;0.478;99.92;audio_features;7GuLQiPvQbfzP0kqcvgIQQ;https://api.spotify.com/v1/tracks/7GuLQiPvQbfzP0kqcvgIQQ;https://api.spotify.com/v1/audio-analysis/7GuLQiPvQbfzP0kqcvgIQQ;277493;4;9;['pop rock', 'post-grunge'];5.0;;0.2958693652514006
101;Better Than Ezra;1;spotify:artist:4UuoJfJ9UybJft7a8E6UHX;spotify:album:0c8yj78CBgDsEvq9pzudIS;185093;Deluxe;spotify:track:0ttHpMs250dpFkCYAnuhnE;Good;49;0.615;0.657;7;-6.873;1;0.029;0.000372;0.0204;0.132;0.792;109.95;audio_features;0ttHpMs250dpFkCYAnuhnE;https://api.spotify.com/v1/tracks/0ttHpMs250dpFkCYAnuhnE;https://api.spotify.com/v1/audio-analysis/0ttHpMs250dpFkCYAnuhnE;185093;4;8;['pop rock', 'post-grunge'];5.0;;0.20544709274649872
101;Better Than Ezra;1;spotify:artist:4UuoJfJ9UybJft7a8E6UHX;spotify:album:0c8yj78CBgDsEvq9pzudIS;185093;Deluxe;spotify:track:0ttHpMs250dpFkCYAnuhnE;Good;43;0.615;0.657;7;-6.873;1;0.029;0.000372;0.0204;0.132;0.792;109.95;audio_features;0ttHpMs250dpFkCYAnuhnE;https://api.spotify.com/v1/tracks/0ttHpMs250dpFkCYAnuhnE;https://api.spotify.com/v1/audio-analysis/0ttHpMs250dpFkCYAnuhnE;185093;4;9;['pop rock', 'post-grunge'];5.0;;0.20544709274649872
102;Better Than Ezra;1;spotify:artist:4UuoJfJ9UybJft7a8E6UHX;spotify:album:2vgjavDADiOokE2YLw8Iwm;218333;Greatest Hits;spotify:track:6LxQrMd70EbFNn5zbPIeNG;Extra Ordinary;44;0.667;0.774;7;-4.884;1;0.0317;0.0216;0.00026;0.0622;0.531;92.939;audio_features;6LxQrMd70EbFNn5zbPIeNG;https://api.spotify.com/v1/tracks/6LxQrMd70EbFNn5zbPIeNG;https://api.spotify.com/v1/audio-analysis/6LxQrMd70EbFNn5zbPIeNG;218333;4;9;['pop rock', 'post-grunge'];5.0;;0.324788018763537
0;Sylvan Esso;1;spotify:artist:39vA9YljbnOApXKniLWBZv;spotify:album:3QObDcHrfzA2813ggWE5Ks;268213;Sylvan Esso;spotify:track:1FejelrM94Ik1mlI64Ofpb;Coffee;45;0.643;0.464;0;-8.113;1;0.1;0.343;0.000935;0.0873;0.21;100.002;audio_features;1FejelrM94Ik1mlI64Ofpb;https://api.spotify.com/v1/tracks/1FejelrM94Ik1mlI64Ofpb;https://api.spotify.com/v1/audio-analysis/1FejelrM94Ik1mlI64Ofpb;268213;4;9;['art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop'];6.0;;0.15441873841775008
1;Sylvan Esso;1;spotify:artist:39vA9YljbnOApXKniLWBZv;spotify:album:3QObDcHrfzA2813ggWE5Ks;195800;Sylvan Esso;spotify:track:4gCnrdSPvwg38JvfPvjBA3;Wolf;46;0.732;0.342;4;-8.99;1;0.0507;0.858;0.002;0.294;0.301;120.05;audio_features;4gCnrdSPvwg38JvfPvjBA3;https://api.spotify.com/v1/tracks/4gCnrdSPvwg38JvfPvjBA3;https://api.spotify.com/v1/audio-analysis/4gCnrdSPvwg38JvfPvjBA3;195800;4;9;['art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop'];6.0;;0.12618275345906707
2;Sylvan Esso;1;spotify:artist:39vA9YljbnOApXKniLWBZv;spotify:album:3QObDcHrfzA2813ggWE5Ks;255146;Sylvan Esso;spotify:track:4oON5A7Fq5gHle5CPJXSaz;Uncatena;47;0.497;0.531;1;-9.148;0;0.0471;0.584;0.000172;0.11;0.232;89.978;audio_features;4oON5A7Fq5gHle5CPJXSaz;https://api.spotify.com/v1/tracks/4oON5A7Fq5gHle5CPJXSaz;https://api.spotify.com/v1/audio-analysis/4oON5A7Fq5gHle5CPJXSaz;255147;3;9;['art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop'];6.0;;0.12167462039791313
3;Gregory Alan Isakov;1;spotify:artist:5sXaGoRLSpd7VeyZrLkKwt;spotify:album:7ecZGh7SICLEkqqkBNXfvE;360933;That Sea The Gambler;spotify:track:3G9ETaH55bMQx8hwNhAgbU;The Stable Song;48;0.626;0.432;2;-11.948;1;0.0283;0.633;0.00239;0.127;0.361;137.93;audio_features;3G9ETaH55bMQx8hwNhAgbU;https://api.spotify.com/v1/tracks/3G9ETaH55bMQx8hwNhAgbU;https://api.spotify.com/v1/audio-analysis/3G9ETaH55bMQx8hwNhAgbU;360933;4;9;['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler'];6.0;;0.06385574850788395
4;Gregory Alan Isakov;1;spotify:artist:5sXaGoRLSpd7VeyZrLkKwt;spotify:album:0XeXsqlPcONqXl6zk2yZRU;198640;The Weatherman;spotify:track:5nM4BZibzfbI2rDvMbu3bm;Amsterdam;49;0.557;0.411;3;-12.563;1;0.0289;0.919;0.084;0.114;0.536;152.009;audio_features;5nM4BZibzfbI2rDvMbu3bm;https://api.spotify.com/v1/tracks/5nM4BZibzfbI2rDvMbu3bm;https://api.spotify.com/v1/audio-analysis/5nM4BZibzfbI2rDvMbu3bm;198640;3;9;['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler'];6.0;;0.05542427233833984
5;Whilk & Misky;1;spotify:artist:6m9a3tDNWDe6bVR2csIjEv;spotify:album:65peK8dEnxiYD87uITzak5;318146;Babe I'm Yours;spotify:track:4jI1Qb39mRAx9TMiAOjCqX;Babe I'm Yours;50;0.836;0.742;4;-8.673;0;0.109;0.269;0.0861;0.123;0.56;109.989;audio_features;4jI1Qb39mRAx9TMiAOjCqX;https://api.spotify.com/v1/tracks/4jI1Qb39mRAx9TMiAOjCqX;https://api.spotify.com/v1/audio-analysis/4jI1Qb39mRAx9TMiAOjCqX;318146;4;9;['uk alternative pop'];6.0;;0.13573754808982064
6;Whilk & Misky;1;spotify:artist:6m9a3tDNWDe6bVR2csIjEv;spotify:album:5qH7GAGopC9cCCpGJbt5ih;221378;So Good To Me;spotify:track:0274J9gSKNXBWEuGgKkuHQ;So Good To Me - Re-work;51;0.809;0.356;11;-13.544;0;0.0345;0.124;0.235;0.109;0.228;115.999;audio_features;0274J9gSKNXBWEuGgKkuHQ;https://api.spotify.com/v1/tracks/0274J9gSKNXBWEuGgKkuHQ;https://api.spotify.com/v1/audio-analysis/0274J9gSKNXBWEuGgKkuHQ;221379;4;9;['uk alternative pop'];6.0;;0.04421809210742687
0;Young the Giant;1;spotify:artist:4j56EQDQu5XnL7R3E9iFJT;spotify:album:3PYk8e7eo2t5CA1Y3AvhaG;185200;Home of the Strange;spotify:track:7w5Ww1cW8U9v8Q3g4qLpVD;Repeat;52;0.656;0.806;1;-5.354;1;0.0433;0.0454;2.33e-05;0.341;0.572;149.975;audio_features;7w5Ww1cW8U9v8Q3g4qLpVD;https://api.spotify.com/v1/tracks/7w5Ww1cW8U9v8Q3g4qLpVD;https://api.spotify.com/v1/audio-analysis/7w5Ww1cW8U9v8Q3g4qLpVD;185200;4;9;['indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler'];6.0;;0.29147412014724755
1;Sleater-Kinney;1;spotify:artist:4wLIbcoqmqI4WZHDiBxeCB;spotify:album:0U6Z6EVDwVMqwmr2zEcH4L;181493;The Woods;spotify:track:2TV1CEAFvQiiLhqxUOCQnC;Modern Girl;53;0.543;0.676;11;-4.195;1;0.0278;0.33;0.0859;0.111;0.209;130.883;audio_features;2TV1CEAFvQiiLhqxUOCQnC;https://api.spotify.com/v1/tracks/2TV1CEAFvQiiLhqxUOCQnC;https://api.spotify.com/v1/audio-analysis/2TV1CEAFvQiiLhqxUOCQnC;181493;4;9;['alternative rock', 'indie rock', 'noise pop', 'olympia wa indie', 'riot grrrl'];6.0;;0.3806273576012057
2;Teenage Fanclub;1;spotify:artist:2Sp19cOHSqAUlE64hekARW;spotify:album:4M6vPZ4hQdOeH07D0JO2JQ;120706;Bandwagonesque;spotify:track:6DOJgDuUVDaJ98GQxwyLTh;What You Do To Me;54;0.507;0.595;2;-12.754;1;0.0314;0.00055;0.156;0.264;0.785;115.013;audio_features;6DOJgDuUVDaJ98GQxwyLTh;https://api.spotify.com/v1/tracks/6DOJgDuUVDaJ98GQxwyLTh;https://api.spotify.com/v1/audio-analysis/6DOJgDuUVDaJ98GQxwyLTh;120707;4;9;['alternative rock', 'modern power pop', 'power pop', 'scottish indie', 'scottish rock', 'shoegaze'];6.0;;0.053039570669453605
3;The Shins;1;spotify:artist:4LG4Bs1Gadht7TCrMytQUO;spotify:album:51q9Mkz5BVwTRYsMlLASVZ;189493;Heartworms;spotify:track:6qnaCx4wQQBqFd9XdQyWjC;Name For You;6;0.639;0.76;0;-5.402;1;0.0317;0.00563;0.0;0.668;0.877;123.089;audio_features;6qnaCx4wQQBqFd9XdQyWjC;https://api.spotify.com/v1/tracks/6qnaCx4wQQBqFd9XdQyWjC;https://api.spotify.com/v1/audio-analysis/6qnaCx4wQQBqFd9XdQyWjC;189493;4;10;['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'stomp and holler'];6.0;;0.2882703663307125
3;The Shins;1;spotify:artist:4LG4Bs1Gadht7TCrMytQUO;spotify:album:51q9Mkz5BVwTRYsMlLASVZ;189493;Heartworms;spotify:track:6qnaCx4wQQBqFd9XdQyWjC;Name For You;55;0.639;0.76;0;-5.402;1;0.0317;0.00563;0.0;0.668;0.877;123.089;audio_features;6qnaCx4wQQBqFd9XdQyWjC;https://api.spotify.com/v1/tracks/6qnaCx4wQQBqFd9XdQyWjC;https://api.spotify.com/v1/audio-analysis/6qnaCx4wQQBqFd9XdQyWjC;189493;4;9;['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'stomp and holler'];6.0;;0.2882703663307125
4;The xx;1;spotify:artist:3iOvXCl6edW5Um0fXEBRXy;spotify:album:2PXy9USZAoTSdtrxfkPBnl;238373;I See You;spotify:track:728zbo72kOoYdGR3AhNsyF;Say Something Loving;56;0.627;0.721;0;-7.782;0;0.0304;0.296;6.41e-05;0.231;0.383;130.08;audio_features;728zbo72kOoYdGR3AhNsyF;https://api.spotify.com/v1/tracks/728zbo72kOoYdGR3AhNsyF;https://api.spotify.com/v1/audio-analysis/728zbo72kOoYdGR3AhNsyF;238373;4;9;['downtempo', 'dream pop', 'indietronica'];5.0;;0.1666479593599833
5;Bishop Briggs;1;spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e;spotify:album:3RL9u6GpQUCVEn2B6rz5Yo;188906;Wild Horses;spotify:track:03HbxaCm8eBHLxbfdRRQ2e;Wild Horses - Acoustic;57;0.715;0.259;8;-10.493;1;0.035;0.67;0.0;0.11;0.3;129.924;audio_features;03HbxaCm8eBHLxbfdRRQ2e;https://api.spotify.com/v1/tracks/03HbxaCm8eBHLxbfdRRQ2e;https://api.spotify.com/v1/audio-analysis/03HbxaCm8eBHLxbfdRRQ2e;188907;4;9;['modern alternative rock'];6.0;;0.08926886232467879
6;Angel Olsen;1;spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt;spotify:album:5M8xQaQZuW2LZGVXZ3mlKN;221400;MY WOMAN;spotify:track:4ZgRu1DdjHZXrqwKA1YlSr;Never Be Mine;58;0.527;0.622;4;-7.113;1;0.0339;0.196;1.32e-06;0.309;0.506;118.496;audio_features;4ZgRu1DdjHZXrqwKA1YlSr;https://api.spotify.com/v1/tracks/4ZgRu1DdjHZXrqwKA1YlSr;https://api.spotify.com/v1/audio-analysis/4ZgRu1DdjHZXrqwKA1YlSr;221400;4;9;['alternative americana', 'art pop', 'chamber pop', 'countrygaze', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'noise pop', 'singer-songwriter'];6.0;;0.19440167385130175
7;Angel Olsen;1;spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt;spotify:album:5M8xQaQZuW2LZGVXZ3mlKN;176226;MY WOMAN;spotify:track:6zG8ExGPrrmbuli65cZFJG;Give It Up;59;0.483;0.619;4;-6.651;1;0.0331;0.00221;1.31e-06;0.0943;0.467;121.223;audio_features;6zG8ExGPrrmbuli65cZFJG;https://api.spotify.com/v1/tracks/6zG8ExGPrrmbuli65cZFJG;https://api.spotify.com/v1/audio-analysis/6zG8ExGPrrmbuli65cZFJG;176227;4;9;['alternative americana', 'art pop', 'chamber pop', 'countrygaze', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'noise pop', 'singer-songwriter'];6.0;;0.21622205967118788
8;✝✝✝ (Crosses);1;spotify:artist:3gPZCcrc8KG2RuVl3rtbQ2;spotify:album:5PEnsFw9WrlQ1OyMqKWmVF;246738;✝✝✝ (Crosses);spotify:track:3axgqGqkHevsTI9mQLecD7;Prurient;60;0.526;0.894;7;-4.197;1;0.0484;0.00375;0.496;0.0951;0.119;90.0;audio_features;3axgqGqkHevsTI9mQLecD7;https://api.spotify.com/v1/tracks/3axgqGqkHevsTI9mQLecD7;https://api.spotify.com/v1/audio-analysis/3axgqGqkHevsTI9mQLecD7;246739;4;9;[];;;0.3804521125800405
9;Broods;1;spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS;spotify:album:61RfrwKu6wJmaZYh3xt0mF;223826;Conscious;spotify:track:5zGc4VrpbQu4ca3ZTebhfE;Free;61;0.608;0.76;7;-3.566;1;0.0546;0.0178;0.0;0.129;0.476;90.012;audio_features;5zGc4VrpbQu4ca3ZTebhfE;https://api.spotify.com/v1/tracks/5zGc4VrpbQu4ca3ZTebhfE;https://api.spotify.com/v1/audio-analysis/5zGc4VrpbQu4ca3ZTebhfE;223827;4;9;['auckland indie', 'etherpop', 'indietronica', 'metropopolis', 'nz pop'];6.0;;0.43994663471604645
10;Cloud Nothings;1;spotify:artist:6rnbB5fuUuCSsspvFsxIpT;spotify:album:4xT80zh4DhVGVdc3QTObav;298706;Life Without Sound;spotify:track:5b9PdT1iD3rKYkhlIPRCy8;Enter Entirely;62;0.488;0.888;8;-5.711;1;0.052;0.00184;0.59;0.0692;0.365;117.947;audio_features;5b9PdT1iD3rKYkhlIPRCy8;https://api.spotify.com/v1/tracks/5b9PdT1iD3rKYkhlIPRCy8;https://api.spotify.com/v1/audio-analysis/5b9PdT1iD3rKYkhlIPRCy8;298707;4;9;['cleveland indie', 'indie punk', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'popgaze'];6.0;;0.2684726193431144
11;Kings of Leon;1;spotify:artist:2qk9voo8llSGYcZ6xrBzKx;spotify:album:08ibdX8K0GETv20UEku3sm;370586;WALLS;spotify:track:4jyZ3I1hYRcOkI8RJhxgCb;Over;63;0.414;0.799;2;-8.253;1;0.0335;0.00199;0.507;0.114;0.283;126.852;audio_features;4jyZ3I1hYRcOkI8RJhxgCb;https://api.spotify.com/v1/tracks/4jyZ3I1hYRcOkI8RJhxgCb;https://api.spotify.com/v1/audio-analysis/4jyZ3I1hYRcOkI8RJhxgCb;370587;4;9;['modern rock', 'rock'];4.0;;0.1495202450017056
12;Sum 41;1;spotify:artist:0qT79UgT5tY4yudH9VfsdT;spotify:album:47wh50aG3MIgDpsMe5B7n7;207093;All Killer No Filler;spotify:track:68pN2UQYhwQgPy7VrCFKuV;In Too Deep;64;0.566;0.835;9;-5.885;1;0.0504;0.000192;0.0;0.0581;0.749;116.041;audio_features;68pN2UQYhwQgPy7VrCFKuV;https://api.spotify.com/v1/tracks/68pN2UQYhwQgPy7VrCFKuV;https://api.spotify.com/v1/audio-analysis/68pN2UQYhwQgPy7VrCFKuV;207093;4;9;['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'rock'];6.0;;0.2579288964427486
13;Adolescents;1;spotify:artist:2sSmGd0x45FGBtjJwNBSFr;spotify:album:4qwDRyH5SwFcjyoOJKbE2d;186626;Adolescents;spotify:track:1xQE0QHrmJUQweLoMB0ZWC;Amoeba;65;0.231;0.962;4;-7.341;1;0.0753;7.97e-05;0.00175;0.803;0.534;189.29;audio_features;1xQE0QHrmJUQweLoMB0ZWC;https://api.spotify.com/v1/tracks/1xQE0QHrmJUQweLoMB0ZWC;https://api.spotify.com/v1/audio-analysis/1xQE0QHrmJUQweLoMB0ZWC;186627;4;9;['hardcore punk', 'punk'];6.0;;0.1844590637586084
14;Arcade Fire;1;spotify:artist:3kjuyTCjPG1WMFCiyc5IuB;spotify:album:7GEiVxLjlQe3TGzyTb5Sup;223279;I Give You Power;spotify:track:7aIjefMJSpmNVivRcS1unF;I Give You Power;66;0.669;0.545;1;-9.232;1;0.106;0.0276;1.06e-05;0.261;0.317;95.605;audio_features;7aIjefMJSpmNVivRcS1unF;https://api.spotify.com/v1/tracks/7aIjefMJSpmNVivRcS1unF;https://api.spotify.com/v1/audio-analysis/7aIjefMJSpmNVivRcS1unF;223279;4;9;['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock'];6.0;;0.11934383792107958
15;Kings of Leon;1;spotify:artist:2qk9voo8llSGYcZ6xrBzKx;spotify:album:08ibdX8K0GETv20UEku3sm;299253;WALLS;spotify:track:6qV3OEpN6uFCZnzNSslbn1;Conversation Piece;67;0.425;0.593;4;-7.419;1;0.0241;0.35;0.488;0.216;0.653;170.506;audio_features;6qV3OEpN6uFCZnzNSslbn1;https://api.spotify.com/v1/tracks/6qV3OEpN6uFCZnzNSslbn1;https://api.spotify.com/v1/audio-analysis/6qV3OEpN6uFCZnzNSslbn1;299253;4;9;['modern rock', 'rock'];4.0;;0.1811757217110552
16;Bonobo;1;spotify:artist:0cmWgDlu9CwTgxPhf403hb;spotify:album:2T64N96AVfsrRFJCUXQEoZ;274693;Migration;spotify:track:2pYvd6cHcAIMAM6xMD6nok;Break Apart;68;0.648;0.458;5;-15.169;1;0.0311;0.864;0.0944;0.366;0.0848;119.96;audio_features;2pYvd6cHcAIMAM6xMD6nok;https://api.spotify.com/v1/tracks/2pYvd6cHcAIMAM6xMD6nok;https://api.spotify.com/v1/audio-analysis/2pYvd6cHcAIMAM6xMD6nok;274693;4;9;['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop'];3.0;;0.030415852959477418
17;John Mayer;1;spotify:artist:0hEurMDQu99nJRq8pTxO14;spotify:album:0jZFu2tihRJ65iYAo0oOtP;212320;The Search for Everything;spotify:track:0oiCeOPwm4zhwfyIpAE37y;Love on the Weekend;69;0.718;0.583;7;-7.884;1;0.0288;0.623;0.000681;0.0612;0.422;119.971;audio_features;0oiCeOPwm4zhwfyIpAE37y;https://api.spotify.com/v1/tracks/0oiCeOPwm4zhwfyIpAE37y;https://api.spotify.com/v1/audio-analysis/0oiCeOPwm4zhwfyIpAE37y;212320;4;9;['neo mellow', 'singer-songwriter'];6.0;;0.16277960863937976
